#separator:tab
#html:true
You should take the subway.[sound:google-e44a93e1-3e8ae98c-cab8d825-0c9d222a-74d21360.mp3]	Você deveria pegar o metrô.
"<strong>where Goldilocks&nbsp;<span style=""color: rgb(35, 151, 173);"">had left&nbsp;<u>the carefully made beds</u>&nbsp;a mess</span>.&nbsp;</strong>[sound:65 Where goldilocks had.mp3]"	"<strong>onde Cachinhos Dourados&nbsp;<span style=""color: rgb(35, 151, 173);"">tinha deixado&nbsp;<u>as bem arrumadas camas</u>&nbsp;uma bagunça</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Somebody has been lying in my bed!""</span>&nbsp;said the Big Bear.&nbsp;</strong>[sound:66 Somebody has been.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Alguém estava deitado na minha cama!""</span>&nbsp;disse o Urso Grande.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Somebody has been lying in my bed!""</span>&nbsp;said the Medium-sized Bear.&nbsp;</strong>[sound:67 Somebody has been.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Alguém estava deitado na minha cama!""</span>&nbsp;disse o Urso Médio.</strong>"
"<strong>When Little Bear&nbsp;<span style=""color: rgb(35, 151, 173);"">looked at his bed</span>,&nbsp;</strong>[sound:68 When little bear.mp3]"	"<strong>Quando o Urso Pequeno&nbsp;<span style=""color: rgb(35, 151, 173);"">olhou para sua cama</span>,</strong>"
"<strong>there was&nbsp;<span style=""color: rgb(35, 151, 173);"">Goldilocks's yellow head on the pillow</span>!&nbsp;</strong>[sound:69 There was goldilocks.mp3]"	"<strong>lá estava&nbsp;<span style=""color: rgb(35, 151, 173);"">a cabeça amarelada de Cachinhos Dourados no travesseiro</span>!</strong>"
"<strong>""Somebody has been lying in my bed —&nbsp;<span style=""color: rgb(35, 151, 173);"">and she’s still here!</span>""&nbsp;</strong>[sound:70 Somebody has been.mp3]"	"<strong>""Alguém estava deitado na minha cama —&nbsp;<span style=""color: rgb(35, 151, 173);"">e ela ainda está aqui!</span>""</strong>"
"<strong>In Goldilocks’ sleep,&nbsp;<span style=""color: rgb(35, 151, 173);"">the great,&nbsp;<u>gruff</u>&nbsp;voice of the Big Bear&nbsp;</span></strong>[sound:71 In goldilocks sleep.mp3]"	"<strong>No sono de Cachinhos Dourados,&nbsp;<span style=""color: rgb(35, 151, 173);"">a voz forte e&nbsp;<u>grave/rouca</u>&nbsp;do Urso Grande</span></strong>"
"<strong><u>sounded like</u>&nbsp;no more than&nbsp;<span style=""color: rgb(35, 151, 173);"">the roaring wind</span>.&nbsp;</strong>[sound:72 Sounded like no.mp3]"	"<strong><u>soou como</u>&nbsp;nada mais do que&nbsp;<span style=""color: rgb(35, 151, 173);"">o vento uivante</span>.</strong>"
"<strong>Medium-sized Bear's voice sounded like&nbsp;<span style=""color: rgb(35, 151, 173);"">a little bird chirping</span>.&nbsp;</strong>[sound:73 Medium sized bears.mp3]"	"<strong>A voz do Urso Médio soou como&nbsp;<span style=""color: rgb(35, 151, 173);"">um pequeno pássaro cantando</span>.</strong>"
"<strong>But Little Bear’s voice was&nbsp;<span style=""color: rgb(35, 151, 173);"">so sharp and shrill&nbsp;</span></strong>[sound:74 But little bears.mp3]"	"<strong>Mas a voz do Urso Pequeno era&nbsp;<span style=""color: rgb(35, 151, 173);"">tão aguda e estridente</span></strong>"
"<strong>that&nbsp;<span style=""color: rgb(35, 151, 173);"">she woke up immediately</span>.&nbsp;</strong>[sound:75 That she woke.mp3]"	"<strong>que&nbsp;<span style=""color: rgb(35, 151, 173);"">ela acordou imediatamente</span>.</strong>"
"<strong>When Goldilocks saw the three bears&nbsp;<span style=""color: rgb(35, 151, 173);"">on one side of the bed</span>,</strong>[sound:76 When goldilocks saw.mp3]"	"<strong>Quando Cachinhos Dourados viu os três ursos&nbsp;<span style=""color: rgb(35, 151, 173);"">em um lado da cama</span>,</strong>"
"<strong>she&nbsp;<span style=""color: rgb(35, 151, 173);"">tumbled herself off the other side of the bed</span>,&nbsp;</strong>[sound:77 She tumbled herself.mp3]"	"<strong>ela&nbsp;<span style=""color: rgb(35, 151, 173);"">pulou (""caiu ela mesma"") do outro lado da cama</span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">ran to the window</span>, and jumped.&nbsp;</strong>[sound:78 Ran to the.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">correu para a janela</span>&nbsp;e pulou.</strong>"
"<strong>No one can say&nbsp;<span style=""color: rgb(35, 151, 173);"">whether she ran into the deep forest and was lost&nbsp;</span></strong>[sound:79 No one can.mp3]"	"<strong>Ninguém consegue/pode dizer&nbsp;<span style=""color: rgb(35, 151, 173);"">se ela correu para a floresta e se perdeu</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">or found her way home</span>&nbsp;and&nbsp;<u>got whipped</u>&nbsp;for being a bad girl.&nbsp;</strong>[sound:80 Or found her.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">ou encontrou seu caminho para casa</span>&nbsp;e&nbsp;<u>apanhou</u>&nbsp;por ser uma menina má.</strong>"
"<strong>The three bears&nbsp;<span style=""color: rgb(35, 151, 173);"">never heard about her again&nbsp;</span></strong>[sound:81 The three bears.mp3]"	"<strong>Os três ursos&nbsp;<span style=""color: rgb(35, 151, 173);"">nunca ouviram sobre ela de novo</span></strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">they lived happily ever after</span>.&nbsp;</strong>[sound:82 And they lived.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">eles viveram felizes para sempre</span>.</strong>"
"<strong><u>Long ago</u>&nbsp;in Italy,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>there lived</u>&nbsp;a child named Antonio Canova</span>.&nbsp;</strong>[sound:01 Long ago in.mp3]"	"<strong><u>Há muito tempo</u>&nbsp;na Itália,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>vivia</u>&nbsp;uma criança chamada Antonio Canova</span>.</strong>"
"<strong>His father had died,&nbsp;<span style=""color: rgb(35, 151, 173);"">so Antonio lived with his grandfather</span>, a poor&nbsp;<u>stonecutter</u>.&nbsp;</strong>[sound:02 His father had.mp3]"	"<strong>Seu pai tinha morrido,&nbsp;<span style=""color: rgb(35, 151, 173);"">então Antonio vivia com seu avô</span>, um pobre&nbsp;<u>cortador de pedras</u>.</strong>"
"<strong>Antonio was&nbsp;<span style=""color: rgb(35, 151, 173);"">too small to work</span>,&nbsp;</strong>[sound:03 Antonio was too.mp3]"	"<strong>Antonio era&nbsp;<span style=""color: rgb(35, 151, 173);"">pequeno demais para trabalhar</span>,</strong>"
"<strong>but&nbsp;<span style=""color: rgb(35, 151, 173);"">he loved to go with his grandfather to the&nbsp;<u>stone-yard</u></span>.&nbsp;</strong>[sound:04 But he loved.mp3]"	"<strong>mas&nbsp;<span style=""color: rgb(35, 151, 173);"">ele amava ir com seu avô ao&nbsp;<u>depósito de pedras</u></span>.</strong>"
"<strong>While the old man cut&nbsp;<span style=""color: rgb(35, 151, 173);"">the large, unwieldy blocks of stone</span>,&nbsp;</strong>[sound:05 While the old.mp3]"	"<strong>Enquanto o velho homem&nbsp;<span style=""color: rgb(35, 151, 173);"">cortava os blocos grandes e desajeitados de pedra</span>,</strong>"
"<strong>the boy&nbsp;<span style=""color: rgb(35, 151, 173);"">played among the&nbsp;<u>chips</u></span>,</strong>[sound:06 The boy played.mp3]"	"<strong>o menino<span style=""color: rgb(35, 151, 173);"">&nbsp;brincava em meio às&nbsp;<u>lascas</u></span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">sculpting little&nbsp;<u>figures</u>&nbsp;</span>from soft clay or smaller rocks.&nbsp;</strong>[sound:07 Sculpting little figures.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">esculpindo pequenas&nbsp;<u>formas/estátuas</u></span>&nbsp;de argila macia ou rochas menores.</strong>"
"<strong>Antonio’s skill&nbsp;<span style=""color: rgb(35, 151, 173);"">surprised his grandfather</span>.&nbsp;</strong>[sound:08 Antonios skill surprised.mp3]"	"<strong>A habilidade de Antonio&nbsp;<span style=""color: rgb(35, 151, 173);"">surpreendeu seu avô</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""The boy will be a sculptor some day,""</span>&nbsp;he said.&nbsp;</strong>[sound:09 The boy will.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""O menino será um escultor algum dia</span></strong><strong><span style=""color: rgb(35, 151, 173);"">""</span>, ele disse.</strong>"
"<strong>Every night&nbsp;<span style=""color: rgb(35, 151, 173);"">when they got home</span>,&nbsp;</strong>[sound:10 Every night when.mp3]"	"<strong>Toda noite&nbsp;<span style=""color: rgb(35, 151, 173);"">quando eles chegavam em casa</span>,</strong>"
"<strong>Antonio's grandmother&nbsp;<span style=""color: rgb(35, 151, 173);"">would say</span>,&nbsp;</strong>[sound:11 Antonios grandmother would.mp3]"	"<strong>A avó de Antonio&nbsp;<span style=""color: rgb(35, 151, 173);"">dizia</span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""What have you been doing today</span>, my little sculptor?""&nbsp;</strong>[sound:12 What have you.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""O que você tem feito hoje</span>, meu pequeno escultor?""</strong>"
<strong>She would take him upon her lap&nbsp;</strong>[sound:13 She would take.mp3]	<strong>Ela o colocava em seu colo</strong>
"<strong>and tell him stories that&nbsp;<span style=""color: rgb(35, 151, 173);"">filled his mind with pictures of beautiful things</span>.</strong>[sound:14 And tell him.mp3]"	"<strong>e o contava histórias que&nbsp;<span style=""color: rgb(35, 151, 173);"">preenchiam sua mente com imagens de coisas lindas</span>.</strong>"
"<strong>The next day,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>he would try to make</u>&nbsp;some of those pictures in stone or clay</span>.</strong>[sound:15 The next day-f50af8b9c32d57c8f92f9b8d8213be2e97f3fb64.mp3]"	"<strong>No dia seguinte,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>ele tentava fazer</u>&nbsp;algumas daquelas imagens em pedra ou argila</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">A rich man named The Count</span>&nbsp;also lived in the same town.&nbsp;</strong>[sound:16 A rich man.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Um homem rico chamado o Conde</span>&nbsp;também vivia na mesma cidade.</strong>"
"<strong>Sometimes The Count&nbsp;<span style=""color: rgb(35, 151, 173);"">threw grand dinners&nbsp;</span></strong>[sound:17 Sometimes the count.mp3]"	"<strong>Às vezes o Conde&nbsp;<span style=""color: rgb(35, 151, 173);"">dava grandes jantares</span></strong>"
"<strong>for&nbsp;<span style=""color: rgb(35, 151, 173);"">his wealthy friends from other towns</span>.&nbsp;</strong>[sound:18 For his wealthy.mp3]"	"<strong>para&nbsp;<span style=""color: rgb(35, 151, 173);"">seus amigos ricos de outras cidades</span>.</strong>"
"<strong>Antonio's grandfather&nbsp;<span style=""color: rgb(35, 151, 173);"">would go to The Count's house&nbsp;</span></strong>[sound:19 Antonios grandfather would.mp3]"	"<strong>O avô de Antonio&nbsp;<span style=""color: rgb(35, 151, 173);"">ia à casa do Conde</span></strong>"
"<strong>to help with the&nbsp;<span style=""color: rgb(35, 151, 173);"">kitchen work</span>.&nbsp;</strong>[sound:20 To help with.mp3]"	"<strong>para ajudar com o&nbsp;<span style=""color: rgb(35, 151, 173);"">trabalho da cozinha</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He was a fine&nbsp;<u>cook</u></span>&nbsp;as he was a stonecutter.</strong>[sound:21 He was a.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele era um bom&nbsp;<u>cozinheiro</u></span>&nbsp;assim como era cortador de pedras.</strong>"
"<strong>One day,&nbsp;<span style=""color: rgb(35, 151, 173);"">Antonio went with his grandfather to&nbsp;<u>The Count's estate</u></span>.&nbsp;</strong>[sound:22 One day antonio.mp3]"	"<strong>Um dia,&nbsp;<span style=""color: rgb(35, 151, 173);"">Antonio foi com seu avô&nbsp;<u>à propriedade do Conde</u></span>.</strong>"
"<strong>The boy could not cook or&nbsp;<span style=""color: rgb(35, 151, 173);""><u>wait on</u>&nbsp;the grand table</span>,&nbsp;</strong>[sound:23 The boy could.mp3]"	"<strong>O garoto não podia/conseguia cozinhar ou&nbsp;<span style=""color: rgb(35, 151, 173);""><u>atender</u>&nbsp;à grande mesa</span>,</strong>"
"<strong>but&nbsp;<span style=""color: rgb(35, 151, 173);"">he could help clean up</span>.&nbsp;</strong>[sound:24 But he could.mp3]"	"<strong>mas&nbsp;<span style=""color: rgb(35, 151, 173);"">ele podia ajudar a limpar</span>.</strong>"
"<strong>As workers&nbsp;<span style=""color: rgb(35, 151, 173);"">set the grand table</span>,&nbsp;</strong>[sound:25 As workers set.mp3]"	"<strong>Conforme os serviçais&nbsp;<span style=""color: rgb(35, 151, 173);"">preparavam a grande mesa</span>,</strong>"
"<strong>there was&nbsp;<span style=""color: rgb(35, 151, 173);"">a crash in the dining room</span>.&nbsp;</strong>[sound:26 There was a.mp3]"	"<strong>houve&nbsp;<span style=""color: rgb(35, 151, 173);"">um estrondo na sala de jantar</span>.</strong>"
"<strong>A man, pale and afraid,&nbsp;<span style=""color: rgb(35, 151, 173);"">came quickly into the kitchen holding stone fragments</span>.&nbsp;</strong>[sound:27 A man pale.mp3]"	"<strong>Um homem, pálido e amedrontado,&nbsp;<span style=""color: rgb(35, 151, 173);"">entrou rapidamente na cozinha segurando fragmentos de pedras</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""What should I do?""</span>&nbsp;he cried.&nbsp;</strong>[sound:28 What should i.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""O que eu devo fazer?""</span>&nbsp;ele gritou.</strong>"
"<strong>""I broke the&nbsp;<span style=""color: rgb(35, 151, 173);"">centerpiece statue</span>.&nbsp;</strong>[sound:29 I broke the.mp3]"	"<strong>""Eu quebrei a&nbsp;<span style=""color: rgb(35, 151, 173);"">estátua central</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">The grand table will look bare</span>&nbsp;without it,&nbsp;</strong>[sound:30 The grand table.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">A grande mesa vai parecer vazia</span>&nbsp;sem ela,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">The Count will be angry</span>.""&nbsp;</strong>[sound:31 And the count.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">o Conde ficará irritado</span>.""</strong>"
"<strong>The staff&nbsp;<span style=""color: rgb(35, 151, 173);"">trembled</span>.&nbsp;</strong>[sound:32 The staff trembled.mp3]"	"<strong>A equipe&nbsp;<span style=""color: rgb(35, 151, 173);"">estremeceu</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Was the dinner going to be</span>&nbsp;a failure?&nbsp;</strong>[sound:33 Was the dinner.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Seria o jantar</span>&nbsp;um fracasso?</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Would they all be</span><span style=""color: rgb(0, 149, 173);"">&nbsp;</span>punished?&nbsp;</strong>[sound:34 Would they all.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Seriam todos eles</span><span style=""color: rgb(0, 149, 173);"">&nbsp;</span>punidos?</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Everything depended on</span>&nbsp;having the grand table perfectly set.</strong>[sound:35 Everything depended on.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Tudo dependia de</span>&nbsp;ter a grande mesa perfeitamente preparada.</strong>"
"<strong><u>All of the staff</u>&nbsp;asked</strong><strong>,&nbsp;<span style=""color: rgb(35, 151, 173);"">""What should we do?""&nbsp;</span></strong>[sound:36 All of the.mp3]"	"<strong><u>Todos da equipe</u>&nbsp;perguntaram&nbsp;<span style=""color: rgb(35, 151, 173);"">""O que devemos fazer?""</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Little Antonio approached the terrified man</span>&nbsp;who broke the centerpiece.&nbsp;</strong>[sound:37 Little antonio approached.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">O pequeno Antonio se aproximou do homem apavorado</span>&nbsp;que quebrou a peça central.</strong>"
"<strong>""<span style=""color: rgb(35, 151, 173);"">If you had another statue</span>,&nbsp;</strong>[sound:38 If you had.mp3]"	"<strong>""<span style=""color: rgb(35, 151, 173);"">Se você tivesse outra estátua</span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">could you</span>&nbsp;set the grand table perfectly?""&nbsp;</strong>[sound:39 Could you set.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">você conseguiria</span>&nbsp;preparar a mesa perfeitamente?""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Certainly,""</span>&nbsp;said the man,&nbsp;</strong>[sound:40 Certainly said the.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Certamente"",</span>&nbsp;disse o homem,</strong>"
"<strong>""if it were&nbsp;<span style=""color: rgb(35, 151, 173);"">the right length and height</span>.""&nbsp;</strong>[sound:41 If it were.mp3]"	"<strong>""se fosse&nbsp;<span style=""color: rgb(35, 151, 173);"">do comprimento e altura corretos</span>.""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Perhaps I can make something that will work,""</span>&nbsp;said Antonio.&nbsp;</strong>[sound:42 Perhaps i can.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Talvez eu consiga fazer algo que vá funcionar"",</span>&nbsp;disse Antonio.</strong>"
"<strong>The man&nbsp;<span style=""color: rgb(35, 151, 173);"">laughed</span>.&nbsp;</strong>[sound:43 The man laughed.mp3]"	"<strong>O homem&nbsp;<span style=""color: rgb(35, 151, 173);"">riu</span>.</strong>"
"<strong>""Impossible! Who are you, talking about making statues&nbsp;<span style=""color: rgb(35, 151, 173);"">on an hour's notice</span>?""&nbsp;</strong>[sound:44 Impossible who are.mp3]"	"<strong>""Impossível! Quem é você, falando de fazer estátuas&nbsp;<span style=""color: rgb(35, 151, 173);"">com uma hora de antecedência</span>?""</strong>"
"<strong>""I am Antonio Canova.""&nbsp;</strong>[sound:45 I am antonio.mp3]"	"<strong>""Eu sou Antonio Canova.""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Let the boy try and see what he can do,""</span>&nbsp;said the grandfather.&nbsp;</strong>[sound:46 Let the boy.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Deixe o garoto tentar e ver o que ele consegue fazer"",</span>&nbsp;disse o avô.</strong>"
"<strong>The staff&nbsp;<span style=""color: rgb(35, 151, 173);"">agreed</span>.&nbsp;</strong>[sound:47 The staff agreed.mp3]"	"<strong>A equipe&nbsp;<span style=""color: rgb(35, 151, 173);"">concordou</span>.</strong>"
"<strong>And so,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>since</u>&nbsp;nothing else could be done</span>,&nbsp;</strong>[sound:48 And so since.mp3]"	"<strong>E então,&nbsp;<span style=""color: rgb(35, 151, 173);""><u>uma vez que</u>&nbsp;nada mais podia ser feito</span>,</strong>"
"<strong>the man&nbsp;<span style=""color: rgb(35, 151, 173);"">allowed Antonio to try</span>.&nbsp;</strong>[sound:49 The man allowed.mp3]"	"<strong>o homem&nbsp;<span style=""color: rgb(35, 151, 173);"">permitiu que Antonio tentasse</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">In the kitchen, a 200-pound piece of butter</span>&nbsp;sat waiting to be appropriately prepared.&nbsp;</strong>[sound:50 In the kitchen.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Na cozinha, um pedaço de manteiga de 200 libras</span>&nbsp;estava esperando para ser devidamente preparado.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">It had just arrived</span>, fresh from the milk farm on the mountain.&nbsp;&nbsp;</strong>[sound:51 It had just.mp3]<br>"	"<strong><span style=""color: rgb(35, 151, 173);"">(O pedaço) tinha acabado de chegar</span>, direto da fazenda de leite na montanha.</strong>"
"<strong>With&nbsp;<span style=""color: rgb(35, 151, 173);"">a kitchen knife in his hand</span>,&nbsp;</strong>[sound:52 With a kitchen.mp3]"	"<strong>Com&nbsp;<span style=""color: rgb(35, 151, 173);"">uma faca de cozinha na mão</span>,</strong>"
"<strong>Antonio&nbsp;<span style=""color: rgb(35, 151, 173);"">shaped this butter</span>.&nbsp;</strong>[sound:53 Antonio shaped this.mp3]"	"<strong>Antonio&nbsp;<span style=""color: rgb(35, 151, 173);"">moldou essa manteiga</span>.</strong>"
"<strong>He quickly created&nbsp;<span style=""color: rgb(35, 151, 173);"">the shape of a proud lion</span>,&nbsp;</strong>[sound:54 He quickly created.mp3]"	"<strong>Ele rapidamente criou&nbsp;<span style=""color: rgb(35, 151, 173);"">a forma de um orgulhoso leão</span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">and all at the staff</span>&nbsp;<u>came closer</u>&nbsp;to see it.&nbsp;</strong>[sound:55 And all at.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">e todos na equipe&nbsp;</span><u>chegaram mais perto</u>&nbsp;para ver.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""How beautiful!""</span>&nbsp;they cried.&nbsp;</strong>[sound:56 How beautiful they.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Que lindo!""</span>&nbsp;eles gritaram.</strong>"
"<strong>""<span style=""color: rgb(35, 151, 173);"">It’s much better</span>&nbsp;than the broken statue.""&nbsp;</strong>[sound:57 Its much better.mp3]"	"<strong>""<span style=""color: rgb(35, 151, 173);"">É muito melhor</span>&nbsp;do que a estátua quebrada.""</strong>"
<strong>When it was finished,&nbsp;</strong>[sound:58 When it was.mp3]	<strong>Quando estava pronta,</strong>
"<strong>the man<span style=""color: rgb(35, 151, 173);"">&nbsp;carried the statue to its place</span>.&nbsp;</strong>[sound:59 The man carried.mp3]"	"<strong>o homem&nbsp;<span style=""color: rgb(35, 151, 173);"">carregou a estátua para seu lugar</span>.</strong>"
"<strong>""The grand table will be more beautiful&nbsp;<span style=""color: rgb(35, 151, 173);"">than I ever hoped to make it</span>!""&nbsp;</strong>[sound:60 The grand table.mp3]"	"<strong>""A grande mesa será mais bonita&nbsp;<span style=""color: rgb(35, 151, 173);"">do que eu jamais esperava fazer</span>!""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">When The Count and his friends</span>&nbsp;came to dinner,&nbsp;</strong>[sound:61 When the count.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Quando o Conde e seus amigos</span>&nbsp;vieram para o jantar,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">the first thing they saw</span>&nbsp;was the yellow lion on the grand table.&nbsp;</strong>[sound:62 The first thing.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">a primeira coisa que eles viram</span>&nbsp;foi o leão amarelo na grande mesa.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""What a beautiful work of art!""</span>&nbsp;they cried.&nbsp;</strong>[sound:63 What a beautiful.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Que linda obra de arte!""</span>&nbsp;eles gritaram.</strong>"
"<strong>""<span style=""color: rgb(35, 151, 173);"">Nobody but a great artist</span>&nbsp;could ever create such a figure!""&nbsp;</strong>[sound:64 Nobody but a.mp3]"	"<strong>""<span style=""color: rgb(35, 151, 173);"">Ninguém além de um grande artista</span>&nbsp;poderia jamais criar tal estátua!""</strong>"
"<strong>""<span style=""color: rgb(35, 151, 173);"">Who made it?</span>""&nbsp;</strong>[sound:65 Who made it.mp3]"	"<strong>""<span style=""color: rgb(35, 151, 173);"">Quem fez (a estátua)?</span>""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Truly, my friends,""</span>&nbsp;The Count said,&nbsp;</strong>[sound:66 Truly my friends.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Realmente, meus amigos""&nbsp;</span>o Conde disse,</strong>"
"<strong>""this is<span style=""color: rgb(35, 151, 173);"">&nbsp;<u>as much of a surprise to me</u>&nbsp;as to you</span>.""&nbsp;</strong>[sound:67 This is as.mp3]"	"<strong>""isto é&nbsp;<span style=""color: rgb(35, 151, 173);""><u>tanto uma surpresa para mim</u></span>&nbsp;<span style=""color: rgb(35, 151, 173);"">quanto para vocês</span>.""</strong>"
"<strong>The Count then&nbsp;<span style=""color: rgb(35, 151, 173);"">called his&nbsp;<u>head staff member&nbsp;</u></span></strong>[sound:68 The count then.mp3]"	"<strong>O Conde então<span style=""color: rgb(35, 151, 173);"">&nbsp;</span><span style=""color: rgb(35, 151, 173);"">chamou seu&nbsp;<u>membro chefe da equipe</u></span></strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">asked where he had found</span>&nbsp;this wonderful statue.&nbsp;</strong>[sound:69 And asked where.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">perguntou onde ele tinha encontrado</span>&nbsp;essa maravilhosa estátua.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""It was made only an hour ago by a little boy in the kitchen,""</span>&nbsp;said the man.&nbsp;</strong>[sound:70 It was made.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""(Ela) foi feita apenas uma hora atrás por um pequeno menino na cozinha""</span>, disse o homem.</strong>"
"<strong>This information&nbsp;<span style=""color: rgb(35, 151, 173);"">made The Count's friends wonder more</span>,&nbsp;</strong>[sound:71 This information made.mp3]"	"<strong>Essa informação&nbsp;<span style=""color: rgb(35, 151, 173);"">fez os amigos do Conde se maravilharem mais</span>,</strong>"
"<strong>so&nbsp;<span style=""color: rgb(35, 151, 173);"">The Count called the boy into the room</span>.&nbsp;</strong>[sound:72 So the count.mp3]"	"<strong>então<span style=""color: rgb(35, 151, 173);"">&nbsp;o Conde chamou o garoto ao recinto</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""My boy,""</span>&nbsp;he said,&nbsp;</strong>[sound:73 My boy he.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Meu garoto"",&nbsp;</span>ele disse,</strong>"
"<strong>""you have done&nbsp;<u>a piece of work</u>&nbsp;<span style=""color: rgb(35, 151, 173);"">of which the greatest artists would be proud</span>.&nbsp;</strong>[sound:74 You have done.mp3]"	"<strong>""você fez uma obra&nbsp;<span style=""color: rgb(35, 151, 173);"">da qual os maiores artistas estariam orgulhosos</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">What is your name</span>, and who is your teacher?""&nbsp;</strong>[sound:75 What is your.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Qual é o seu nome</span>&nbsp;e quem é seu professor?""</strong>"
"<strong>""<span style=""color: rgb(35, 151, 173);"">My name is</span>&nbsp;Antonio Canova,&nbsp;</strong>[sound:76 My name is.mp3]"	"<strong>""<span style=""color: rgb(35, 151, 173);"">Meu nome é</span>&nbsp;Antonio Canova,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">I have had no teacher but my grandfather</span>, the stonecutter.""&nbsp;&nbsp;</strong>[sound:77 And i have.mp3]"	"<strong>e<span style=""color: rgb(35, 151, 173);"">&nbsp;eu não tive professor algum além de meu avô</span>, o cortador de pedras.""</strong>"
"<strong>All the guests&nbsp;<span style=""color: rgb(35, 151, 173);"">came to stand around Antonio</span>.&nbsp;</strong>[sound:78 All the guests.mp3]"	"<strong>Todos os convidados&nbsp;<span style=""color: rgb(35, 151, 173);"">vieram para ficar ao redor de Antonio</span>.</strong>"
